# Gate ground truth — captured 2026-09-04 08:13
# CORRECTED: backend HEAD = e1fd1d475  (the earlier line here wrongly showed the FRONTEND sha — caught by ticket 28's verifier)
# frontend HEAD = 31c3786a6
#
# BRANCH NOTE, recorded 2026-09-04: both repos were switched from `main` to a branch
# `release/v2-closeout` by ANOTHER session while this pass was running. Both branches sit at
# the SAME commit as main (git rev-list --left-right --count main...HEAD = 0 0), so file
# content is identical and verdicts remain valid. But the tree can move under you: re-check
# `git rev-parse HEAD` before and after any measurement you intend to report, and say which
# SHA you measured at.
# EXIT CONTRACT: 0 = rule checked and holds. 1 = real violation. 2 = INCONCLUSIVE (prerequisite absent) — NEVER a pass.

## BACKEND (96 gates: 87 pass / 9 violation / 11 inconclusive)
0	check:ai-charge
0	check:alert-system
0	check:authz-deny
0	check:bare-throw
0	check:baseline-integrity
0	check:baseline-integrity:emit
0	check:body-binding
0	check:bodyless-conflicts
0	check:bounded-contracts
0	check:bulk-id-limits
0	check:cache-invalidation
0	check:cache-key-shapes
0	check:compression
0	check:conflict-targets
0	check:contract-breaking-change
0	check:contract-registry
0	check:db-call-count
0	check:db-call-count:emit
0	check:db-generate-guard
0	check:dead-code
0	check:drop-column-safety
0	check:envelope-consistency
0	check:evidence-seal
0	check:feature-flag-governance
0	check:file-sizes
0	check:fire-and-forget
0	check:gate-wiring
0	check:hardcoded-secrets
0	check:hr-pagination
0	check:hr-table-freeze
0	check:idempotent-commands
0	check:import-direction
0	check:kebab-case
0	check:licenses
0	check:lifecycle-predicates
0	check:log-secrets
0	check:migration-chain
0	check:migration-discipline
0	check:migration-immutability
0	check:migration-immutability:emit
0	check:migration-ledger
0	check:migration-rollback
0	check:mock-surface
0	check:module-di
0	check:module-entitlement
0	check:module-gate
0	check:module-registration
0	check:multipart-contracts
0	check:n1-growing-loops
0	check:n1-growing-loops:list
0	check:namespace-coverage
0	check:navigation-permissions
0	check:openapi-path-params
0	check:operation-ids
0	check:outbox-consumers
0	check:owner-authority
0	check:permission-keys
0	check:placement-bypass
0	check:public-object-urls
0	check:query-projections
0	check:query-projections:emit
0	check:record-access
0	check:relation-hydration
0	check:relation-hydration:list
0	check:relation-keys
0	check:relation-keys:list
0	check:restrict-fks
0	check:retention-coverage
0	check:route-budgets
0	check:route-classification
0	check:route-duplicates
0	check:s05-artifact-contract
0	check:scope-application
0	check:spec-typecheck
0	check:tenant-indexes
0	check:tenant-isolation
0	check:tenant-isolation:run
0	check:test-typecheck
0	check:transaction-callbacks
0	check:type-assertions
0	check:unbounded-reads
0	check:unbounded-reads:baseline
0	check:unjoined-table-refs
0	check:vacuous-assertions
0	check:vulnerabilities
0	verify:permissions
0	verify:rbac-integrity
1	check:benchmark-manifest
1	check:cycles
1	check:openapi-coverage
1	check:over-300
1	check:route-budgets-http
1	check:test-suppressions
1	verify:chat-mentions
1	verify:membership-revocation
1	verify:multi-org-employment
2	check:alert-ack
2	check:audit-log-privileges
2	check:declaration-column-drift
2	check:declaration-constraint-drift
2	check:declaration-constraint-drift:baseline
2	check:module-lifecycle
2	check:referential-action-drift
2	check:referential-action-drift:baseline
2	check:replay-ledger
2	check:set-null-column-lists
2	check:tenant-relationships

## FRONTEND (36 gates: 34 pass / 2 violation / 0 inconclusive)
0	check:client-pages
0	check:colors
0	check:command-catalog
0	check:contract-drift
0	check:contract-vendor
0	check:cycles
0	check:dead-code
0	check:effect-fetches
0	check:empty-states
0	check:feature-cycles
0	check:file-sizes
0	check:formatters
0	check:gate-wiring
0	check:gated-reads
0	check:home-manifest
0	check:icon-labels
0	check:import-direction
0	check:module-manifest
0	check:named-handlers
0	check:over-300
0	check:permission-binding
0	check:permission-catalog
0	check:prd-traceability
0	check:properties
0	check:query-scope
0	check:query-signal
0	check:response-contracts
0	check:route-access-contract
0	check:route-thinness
0	check:routes
0	check:seo-metadata
0	check:test-integrity
0	check:test-typecheck
0	check:type-assertions
1	check:route-bundle-budget
1	check:web-vitals-budget

## Notes on the two frontend reds
# check:web-vitals-budget — REFUSES ITS OWN CAPTURE (stale build provenance + 16 samples on
#   /crm/leads that rendered no real content). This yields NO budget verdict in either direction.
#   Treat dependent criteria as OPEN/inconclusive, never as violated and never as passing.
# check:route-bundle-budget — 9 real measuredScriptBytes breaches. Structural: /dashboard, whose
#   page-only weight is 0 by definition, is itself 499576 of the 524288 ceiling, leaving 24712 B
#   for any route's own code. /chat improved 436825->347566 first-load on 2026-09-04 but its
#   measuredScriptBytes was NOT re-measured and knowingly overstates.

## CORRECTION 2026-09-04 — THE "INCONCLUSIVE" GATES WERE NOT BLOCKED
# A Postgres at exact journal head already exists on this machine: `scratch_head_1010`
# (685/685 journal migrations == migrations/meta/_journal.json entries, 944 public tables,
# organizations.id = text, i.e. head schema). Each DB gate reads its OWN env var; exit 2 meant
# an unset variable, NOT a missing database. Re-run read-only as
#   env <VAR>=postgres://<user>@127.0.0.1:5432/scratch_head_1010 PGSSLMODE=disable pnpm -s <gate>
# Results (was 2 -> now):
0	check:module-lifecycle                (APP_DATABASE_URL)                     was 2
0	check:tenant-relationships            (TENANT_RELATIONSHIP_DB_URL)           was 2
0	check:set-null-column-lists           (SET_NULL_GATE_DATABASE_URL)           was 2
0	check:declaration-column-drift        (COLUMN_DRIFT_GATE_DATABASE_URL)       was 2
0	check:declaration-constraint-drift    (CONSTRAINT_DRIFT_GATE_DATABASE_URL)   was 2
0	check:referential-action-drift        (REFERENTIAL_ACTION_GATE_DATABASE_URL) was 2
0	check:audit-log-privileges            (APP_DATABASE_URL as streamline_app)   was 2 — GREEN, see note
